Latitud,Longitud,precip(mm)
-11.697323798999946,-76.11735534699994,0.13429534435272217
-11.696567534999929,-76.11805725099993,0.13429534435272217
-11.695973395999943,-76.11889648399995,0.13429534435272217
-11.694839477999949,-76.1200561519999,0.13429534435272217
-11.693220138999948,-76.1216506959999,0.13429534435272217
-11.691924094999933,-76.12278747599993,0.13429534435272217
-11.691788672999905,-76.12348937999991,0.13429534435272217
-11.691464423999946,-76.12467193599991,0.13429534435272217
-11.690600394999933,-76.1259155269999,0.13429534435272217
-11.689790725999956,-76.12683105499991,0.13429534435272217
-11.68884563399996,-76.1279449459999,0.13429534435272217
-11.687279700999909,-76.12966918899991,0.13429534435272217
-11.686794280999948,-76.12988281299994,0.13429534435272217
-11.686013221999929,-76.13004302999991,0.13429534435272217
-11.685222625999927,-76.1309661869999,0.13429534435272217
-11.68463420899991,-76.1325836179999,0.13429534435272217
-11.684309958999904,-76.13347625699993,0.13429534435272217
-11.68374347699995,-76.13374328599991,0.13429534435272217
-11.682760238999947,-76.13397979699994,0.13429534435272217
-11.681745528999954,-76.1344985959999,0.13429534435272217
-11.681151389999911,-76.13507080099993,0.13429534435272217
-11.680772780999916,-76.13577270499991,0.13429534435272217
-11.680368422999948,-76.1365280149999,0.13429534435272217
-11.67912578599993,-76.13760375999993,0.13429534435272217
-11.677289962999907,-76.1395492549999,0.13429534435272217
-11.675940513999933,-76.14111328099995,0.13429534435272217
-11.675292014999911,-76.14214324999995,0.13429534435272217
-11.67423915899991,-76.14376068099995,0.13429534435272217
-11.673563956999942,-76.14549255399993,0.13429534435272217
-11.672889708999946,-76.14702606199995,0.13429534435272217
-11.672214507999911,-76.1484298709999,0.13429534435272217
-11.671269416999905,-76.14989471399991,0.13429534435272217
-11.670756339999912,-76.15105438199993,0.13429534435272217
-11.670756339999912,-76.15291595499991,0.13429534435272217
-11.67054080999992,-76.15351104699994,0.13429534435272217
-11.669865607999952,-76.15421295199991,0.13429534435272217
-11.669136046999938,-76.15518188499993,0.13429534435272217
-11.668083190999937,-76.15674591099992,0.13429534435272217
-11.66697692899993,-76.15798950199991,0.13429534435272217
-11.666275023999958,-76.1587219239999,0.13429534435272217
-11.665977477999945,-76.15950012199994,0.13429534435272217
-11.665761947999954,-76.16049957299992,0.13429534435272217
-11.665060042999926,-76.16177368199993,0.13429534435272217
-11.664087295999934,-76.16271972699991,0.13429534435272217
-11.663466453999945,-76.1634750369999,0.13429534435272217
-11.663088798999922,-76.1644134519999,0.13429534435272217
-11.663250922999907,-76.16660308799993,0.13429534435272217
-11.663566588999913,-76.16728210399992,0.13429534435272217
-11.663790702999961,-76.1677932739999,0.13429534435272217
-11.664573668999935,-76.1691665649999,0.13429534435272217
-11.665141105999908,-76.17003631599994,0.13429534435272217
-11.665896415999953,-76.1709518429999,0.13429534435272217
-11.666490554999939,-76.17170715299994,0.13429534435272217
-11.666517257999942,-76.17262268099995,0.13429534435272217
-11.665950774999942,-76.17330169699994,0.13429534435272217
-11.665275573999907,-76.1734313959999,0.13429534435272217
-11.664519309999946,-76.17340850799991,0.13429534435272217
-11.663331984999957,-76.17265319799992,0.13429534435272217
-11.662630080999918,-76.1718673709999,0.13429534435272217
-11.661766051999905,-76.17105865499991,0.13429534435272217
-11.66049671199994,-76.1693344119999,0.13429534435272217
-11.659956931999943,-76.16790008499993,0.13429534435272217
-11.659632682999927,-76.16654968299991,0.13429534435272217
-11.659281730999908,-76.1650924679999,0.13429534435272217
-11.658985137999935,-76.1645812989999,0.13429534435272217
-11.65860652899994,-76.16393279999994,0.13429534435272217
-11.658121108999921,-76.16365814199992,0.13429534435272217
-11.657257079999908,-76.16374206499995,0.13429534435272217
-11.65623092699991,-76.16406249999994,0.13429534435272217
-11.654314040999907,-76.16449737499994,0.13429534435272217
-11.653099059999931,-76.16487884499992,0.13429534435272217
-11.652531623999948,-76.16503906299994,0.13429534435272217
-11.651820182999927,-76.16564178499993,0.13429534435272217
-11.651056289999929,-76.16652679399994,0.13429534435272217
-11.649967193999942,-76.16765594499992,0.13429534435272217
-11.648778914999923,-76.16873931899994,0.13429534435272217
-11.647837638999931,-76.16947174099994,0.13429534435272217
-11.647243499999945,-76.17017364499992,0.13429534435272217
-11.64608192399993,-76.17127990699993,0.13429534435272217
-11.644847869999921,-76.17228698699995,0.13429534435272217
-11.643441199999927,-76.17325591999992,0.13429534435272217
-11.64221000699996,-76.17453002899992,0.13429534435272217
-11.641648292999946,-76.1756057739999,0.13429534435272217
-11.641238212999951,-76.17606353799994,0.13429534435272217
-11.639899253999943,-76.17684173599991,0.13429534435272217
-11.638797759999932,-76.17757415799991,0.13429534435272217
-11.638214110999911,-76.17809295699993,0.13429534435272217
-11.637155532999941,-76.17848205599995,0.13429534435272217
-11.636291503999928,-76.17927551299994,0.13429534435272217
-11.635427474999915,-76.17984008799993,0.13429534435272217
-11.634757995999905,-76.18001556399992,0.13429534435272217
-11.633159636999949,-76.18087768599992,0.13429534435272217
-11.632727622999937,-76.18131256099991,0.13429534435272217
-11.632230758999924,-76.1813735959999,0.13429534435272217
-11.631907462999948,-76.18139648399995,0.13429534435272217
-11.631216048999931,-76.1818237299999,0.13429534435272217
-11.630611419999923,-76.1822357179999,0.13429534435272217
-11.630071639999926,-76.1822357179999,0.13429534435272217
-11.629768371999944,-76.18202209499992,0.13429534435272217
-11.629509925999912,-76.18184661899994,0.13429534435272217
-11.628948211999955,-76.18195342999991,0.13429534435272217
-11.628537177999931,-76.18225860599995,0.13429534435272217
-11.628041266999958,-76.18254089399994,0.13429534435272217
-11.62743568399992,-76.18284606899994,0.13429534435272217
-11.62698268899993,-76.18295288099995,0.13429534435272217
-11.62655067399993,-76.1828002929999,0.13429534435272217
-11.626055716999929,-76.18284606899994,0.13429534435272217
-11.625751494999918,-76.18299102799995,0.13429534435272217
-11.625297545999956,-76.18331909199992,0.13429534435272217
-11.624650001999953,-76.18383789099994,0.13429534435272217
-11.62356948899992,-76.18472289999994,0.13429534435272217
-11.62253284499991,-76.18517303499993,0.13429534435272217
-11.621409415999949,-76.18569183299991,0.13429534435272217
-11.620413779999922,-76.18624877899992,0.13429534435272217
-11.619343757999957,-76.18714141799995,0.13429534435272217
-11.618126868999923,-76.18821716299993,0.13429534435272217
-11.61701011699995,-76.18943786599993,0.13429534435272217
-11.615719794999904,-76.19091033899991,0.13429534435272217
-11.614263534999907,-76.19358825699993,0.13429534435272217
-11.61339664499991,-76.19452667199994,0.13429534435272217
-11.612489699999912,-76.1947250369999,0.13429534435272217
-11.611906051999938,-76.19441986099991,0.13429534435272217
-11.610804557999927,-76.19320678699995,0.13429534435272217
-11.610005378999915,-76.19267272899992,0.13429534435272217
-11.609266280999918,-76.19254302999991,0.13429534435272217
